cat,a_cat,b_cat,to_x,to_y
546,11,1,305788.25006759,4988282.14868682
547,246,1,305171.240059512,4988221.18884366
548,1854,1,299694.157798386,4988460.65232524
549,198,1,300360.93823673,4987498.60217365
550,174,1,303115.641455979,4985097.7569088
551,544,1,323468.202744258,5004938.13070028
552,1122,1,323468.202744258,5004938.13070028
553,823,1,323468.202744258,5004938.13070028
554,2578,1,323468.202744258,5004938.13070028
555,637,1,323468.202744258,5004938.13070028
556,323,1,323468.202744258,5004938.13070028
557,389,1,323468.202744258,5004938.13070028
558,3084,1,323468.202744258,5004938.13070028
559,1832,1,323468.202744258,5004938.13070028
560,542,1,321527.433519956,4973364.25007661
561,211,1,321527.433519956,4973364.25007661
562,255,1,321527.433519956,4973364.25007661
563,152,1,321527.413517433,4973364.2506338
564,212,1,321527.413517433,4973364.2506338
565,153,1,321527.433519956,4973364.25007661
566,177,1,321527.433519956,4973364.25007661
567,900,1,321489.898808661,4972332.3967684
568,56,1,310321.440413386,4996745.17539101
569,1468,1,319729.757384397,4988829.77751351
570,192,1,304579.50895658,4975397.57602518
571,122,1,295053.323426507,4996662.63433761
572,1216,1,310481.181703613,5001380.07134958
573,45,1,308886.446356676,5002010.01046414
574,486,1,315179.558180503,5002602.124417
575,50,1,315179.558180503,5002602.124417
576,197,1,315179.558180503,5002602.124417
577,1854,1,310656.04507367,4988155.21357773
578,1216,1,310003.115919401,4988407.43238346
579,45,1,308384.855410676,4988236.23819492
580,1854,1,305788.270129436,4988282.14829692
581,1841,1,291151.429013619,4980749.30775262
582,402,1,289788.693483182,5003247.3926301
583,158,1,289788.693483182,5003247.3926301
584,301,1,289788.693483182,5003247.3926301
585,402,1,290755.033059942,5003212.51279396
586,678,1,290755.033059942,5003212.51279396
587,301,1,290755.033059942,5003212.51279396
588,1053,1,322645.664529062,4980469.52218014
589,256,1,321837.054477996,4979777.77438679
590,1183,1,324006.590629724,4981346.28332258
591,882,1,317763.932894483,4979561.16194981
592,62,1,316642.10259134,4993122.61193849
593,138,1,276811.443711476,4997320.9283214
594,1207,1,278272.445680019,4995712.14453049
595,810,1,278350.501723282,4995647.89182446
596,99,1,292565.573913571,4993387.57201711
597,810,1,292686.31826652,4993516.97567115
598,3081,1,322713.055422623,4982508.92221881
599,1206,1,322713.055422623,4982508.92221881
600,1121,1,322713.055422623,4982508.92221881
601,281,1,322713.055422623,4982508.92221881
602,1053,1,322713.055422623,4982508.92221881
603,21,1,300566.554982032,4993028.32306494
604,30,1,299397.515854734,4993283.43687947
605,226,1,317823.944849854,4981263.59886848
606,999,1,313991.469888861,4981116.10581799
607,207,1,321294.040164786,4987696.53372088
608,1854,1,322081.642815457,4987047.45108319
609,62,1,316579.567409316,4990935.52133434
610,313,1,293154.360443442,4987062.25341268
611,14,1,292163.397943063,4988717.03478256
612,72,1,287578.60449807,4998551.65002339
613,130,1,287890.51014368,4998570.09293097
614,448,1,294022.411603185,4988213.95450592
615,63,1,318365.928797865,4996848.90072435
616,48,1,313855.014840755,4996177.65986072
617,48,1,313184.769415965,4996196.09628694
618,19,1,313528.058927923,4996095.34147224
619,49,1,315104.27724442,4996166.64911129
620,932,1,314513.265130761,4979055.93006105
621,206,1,297135.89948583,4978906.72074501
622,458,1,297246.441326192,4977286.10465074
623,55,1,296382.308765247,4998248.14842946
624,1420,1,295858.225464568,4996738.78195039
625,130,1,287953.889295683,4999811.87441169
626,1321,1,324783.169211334,4996877.75179956
627,1321,1,324748.237359752,4995927.95236596
628,11,1,303615.760592916,4988306.68431751
629,232,1,301988.724493976,4987978.19761518
630,1468,1,319825.844213554,4991432.77995971
631,810,1,321087.290595771,4992724.60143268
632,134,1,273072.612647996,5002292.45304717
633,98,1,275193.043841849,4999348.56576143
634,1420,1,295775.753016589,4994121.46223927
635,30,1,296219.930136517,4993396.34519063
636,1122,1,323439.99282699,5003744.81016329
637,544,1,323439.99282699,5003744.81016329
638,2578,1,323439.99282699,5003744.81016329
639,323,1,323439.99282699,5003744.81016329
640,595,1,323439.99282699,5003744.81016329
641,303,1,323439.99282699,5003744.81016329
642,637,1,323439.99282699,5003744.81016329
643,4291,1,323439.99282699,5003744.81016329
644,2697,1,323439.99282699,5003744.81016329
645,91,1,294107.636287759,4991053.06508482
646,42,1,307552.695400054,4999547.64482185
647,45,1,308776.373820059,4998833.61110481
648,1216,1,310390.499653727,4998713.22364071
649,615,1,326533.272957386,5001279.23185148
650,177,1,317204.389575738,4973477.00060654
