cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
90,93851,"18082515",5115,"tertiary","245th Street","CR 110","B",0,0,"F","F",1,419031.942968057,4854620.83464951
91,298205,"81177435",5115,"tertiary","450th Avenue","CR 109","B",0,0,"F","F",1,421970.445904018,4834083.04736448
92,807386,"1106665160",5115,"tertiary","490th Avenue","CH 19","B",88,1,"T","F",1,428432.128000564,4834465.82105512
93,91866,"18080031",5122,"residential","120th Street",,"B",0,0,"F","F",1,420573.886415689,4834500.78461376
94,851448,"1196127996",5121,"unclassified","50th Street",,"B",0,1,"T","F",1,437022.674300671,4823046.91126428
95,92299,"18080569",5115,"tertiary","600th Avenue","CH 32","B",88,0,"F","F",1,446194.838569397,4845082.34290639
96,293219,"58954835",5115,"tertiary","110th Street","CH 16","B",88,0,"F","F",1,420043.104625621,4832892.36131651
97,298211,"81177451",5111,"motorway",,"I 90","F",112,0,"F","F",1,420077.403312644,4833647.03053031
98,93379,"18081940",5122,"residential","445th Avenue",,"B",0,0,"F","F",1,421414.094085337,4854881.87993147
99,851446,"1196127992",5122,"residential","540th Avenue",,"B",0,1,"T","F",1,436360.071820904,4825223.72861691
100,306969,"115125641",5122,"residential","60th Street",,"B",0,0,"F","F",1,436906.479149662,4824659.93030079
101,851444,"1196127988",5141,"service",,,"B",0,1,"T","F",1,437148.579490167,4824640.85130101
102,93103,"18081596",5122,"residential","117th Street",,"B",0,0,"F","F",1,415481.480947411,4834189.82657292
103,582796,"765527039",5115,"tertiary","430th Avenue","CH 13","B",88,0,"F","F",1,418644.934818731,4827752.44995377
104,306898,"115025600",5115,"tertiary","70th Street","CH 4","B",88,0,"F","F",1,418362.591360764,4826475.59242606
105,582798,"765527043",5122,"residential","440th Avenue",,"B",0,0,"F","F",1,420233.892044618,4825672.94335245
106,306890,"115024664",5114,"secondary","40th Street","CH 2","B",88,0,"F","F",1,414129.455852362,4821707.08887846
107,93412,"18081978",5114,"secondary","470th Avenue","CH 17","B",88,0,"F","F",1,424960.971106291,4817447.76315348
108,582804,"765527055",5122,"residential","20th Street",,"B",0,0,"F","F",1,423807.242063485,4818365.67877138
109,427722,"370270551",5122,"residential","30th Street",,"B",0,1,"T","F",1,422489.981529576,4819990.03973215
110,582801,"765527046",5114,"secondary","40th Street","CH 2","B",88,1,"T","F",1,420099.802291506,4821637.00950299
